frameMs,draws,vsB0,vsB1,vsB2,vsB3,psB0,psB1,psB2,psB3,vbLocks,vbDiscards,ibLocks,ibDiscards
10.11,29,29,0,0,0,1,1,0,0,28,0,0,0
11.71,29,29,0,0,0,1,1,0,0,28,0,0,0
9.14,29,29,0,0,0,1,1,0,0,28,0,0,0
8.71,29,29,0,0,0,1,1,0,0,28,0,0,0
8.71,29,29,0,0,0,1,1,0,0,28,0,0,0
8.74,29,29,0,0,0,1,1,0,0,28,0,0,0
9.39,29,29,0,0,0,1,1,0,0,28,0,0,0
9.65,29,29,0,0,0,1,1,0,0,28,0,0,0
10.11,29,29,0,0,0,1,1,0,0,28,0,0,0
9.11,29,29,0,0,0,1,1,0,0,28,0,0,0
9.39,29,29,0,0,0,1,1,0,0,28,0,0,0
9.34,29,29,0,0,0,1,1,0,0,28,0,0,0
8.86,29,29,0,0,0,1,1,0,0,28,0,0,0
12.44,29,29,0,0,0,1,1,0,0,28,0,0,0
10.15,29,29,0,0,0,1,1,0,0,28,0,0,0
10.27,29,29,0,0,0,1,1,0,0,28,0,0,0
9.59,29,29,0,0,0,1,1,0,0,28,0,0,0
9.94,29,29,0,0,0,1,1,0,0,28,0,0,0
9.60,29,29,0,0,0,1,1,0,0,28,0,0,0
10.10,29,29,0,0,0,1,1,0,0,28,0,0,0
11.09,29,29,0,0,0,1,1,0,0,28,0,0,0
9.44,29,29,0,0,0,1,1,0,0,28,0,0,0
9.37,29,29,0,0,0,1,1,0,0,28,0,0,0
8.77,29,29,0,0,0,1,1,0,0,28,0,0,0
8.88,29,29,0,0,0,1,1,0,0,28,0,0,0
9.20,29,29,0,0,0,1,1,0,0,28,0,0,0
11.68,29,29,0,0,0,1,1,0,0,28,0,0,0
11.34,29,29,0,0,0,1,1,0,0,28,0,0,0
10.50,29,29,0,0,0,1,1,0,0,28,0,0,0
9.61,29,29,0,0,0,1,1,0,0,28,0,0,0
10.46,29,29,0,0,0,1,1,0,0,28,0,0,0
9.41,29,29,0,0,0,1,1,0,0,28,0,0,0
8.59,29,29,0,0,0,1,1,0,0,28,0,0,0
10.23,29,29,0,0,0,1,1,0,0,28,0,0,0
12.66,29,29,0,0,0,1,1,0,0,28,0,0,0
9.79,29,29,0,0,0,1,1,0,0,28,0,0,0
9.12,29,29,0,0,0,1,1,0,0,28,0,0,0
9.29,29,29,0,0,0,1,1,0,0,28,0,0,0
9.07,29,29,0,0,0,1,1,0,0,28,0,0,0
9.38,29,29,0,0,0,1,1,0,0,28,0,0,0
9.64,29,29,0,0,0,1,1,0,0,28,0,0,0
11.27,29,29,0,0,0,1,1,0,0,28,0,0,0
9.74,29,29,0,0,0,1,1,0,0,28,0,0,0
9.91,29,29,0,0,0,1,1,0,0,28,0,0,0
8.71,29,29,0,0,0,1,1,0,0,28,0,0,0
9.12,29,29,0,0,0,1,1,0,0,28,0,0,0
8.80,29,29,0,0,0,1,1,0,0,28,0,0,0
10.42,29,29,0,0,0,1,1,0,0,28,0,0,0
8.78,29,29,0,0,0,1,1,0,0,28,0,0,0
8.52,29,29,0,0,0,1,1,0,0,28,0,0,0
9.99,29,29,0,0,0,1,1,0,0,28,0,0,0
8.12,29,29,0,0,0,1,1,0,0,28,0,0,0
9.29,29,29,0,0,0,1,1,0,0,28,0,0,0
8.82,29,29,0,0,0,1,1,0,0,28,0,0,0
9.89,29,29,0,0,0,1,1,0,0,28,0,0,0
9.21,29,29,0,0,0,1,1,0,0,28,0,0,0
9.03,29,29,0,0,0,1,1,0,0,28,0,0,0
10.44,29,29,0,0,0,1,1,0,0,28,0,0,0
10.09,29,29,0,0,0,1,1,0,0,28,0,0,0
9.75,29,29,0,0,0,1,1,0,0,28,0,0,0
8.85,29,29,0,0,0,1,1,0,0,28,0,0,0
9.54,29,29,0,0,0,1,1,0,0,28,0,0,0
9.08,29,29,0,0,0,1,1,0,0,28,0,0,0
8.79,29,29,0,0,0,1,1,0,0,28,0,0,0
10.73,29,29,0,0,0,1,1,0,0,28,0,0,0
9.95,29,29,0,0,0,1,1,0,0,28,0,0,0
9.05,29,29,0,0,0,1,1,0,0,28,0,0,0
9.43,29,29,0,0,0,1,1,0,0,28,0,0,0
9.98,29,29,0,0,0,1,1,0,0,28,0,0,0
9.46,29,29,0,0,0,1,1,0,0,28,0,0,0
9.95,29,29,0,0,0,1,1,0,0,28,0,0,0
9.57,29,29,0,0,0,1,1,0,0,28,0,0,0
10.25,29,29,0,0,0,1,1,0,0,28,0,0,0
9.78,29,29,0,0,0,1,1,0,0,28,0,0,0
9.65,29,29,0,0,0,1,1,0,0,28,0,0,0
8.46,29,29,0,0,0,1,1,0,0,28,0,0,0
8.86,29,29,0,0,0,1,1,0,0,28,0,0,0
9.88,29,29,0,0,0,1,1,0,0,28,0,0,0
8.88,29,29,0,0,0,1,1,0,0,28,0,0,0
9.60,29,29,0,0,0,1,1,0,0,28,0,0,0
8.13,29,29,0,0,0,1,1,0,0,28,0,0,0
8.72,29,29,0,0,0,1,1,0,0,28,0,0,0
8.31,29,29,0,0,0,1,1,0,0,28,0,0,0
8.14,29,29,0,0,0,1,1,0,0,28,0,0,0
9.31,29,29,0,0,0,1,1,0,0,28,0,0,0
9.63,29,29,0,0,0,1,1,0,0,28,0,0,0
9.28,29,29,0,0,0,1,1,0,0,28,0,0,0
9.09,29,29,0,0,0,1,1,0,0,28,0,0,0
9.74,29,29,0,0,0,1,1,0,0,28,0,0,0
8.83,29,29,0,0,0,1,1,0,0,28,0,0,0
9.62,29,29,0,0,0,1,1,0,0,28,0,0,0
9.08,29,29,0,0,0,1,1,0,0,28,0,0,0
9.13,29,29,0,0,0,1,1,0,0,28,0,0,0
8.81,29,29,0,0,0,1,1,0,0,28,0,0,0
10.56,29,29,0,0,0,1,1,0,0,28,0,0,0
10.14,29,29,0,0,0,1,1,0,0,28,0,0,0
9.88,29,29,0,0,0,1,1,0,0,28,0,0,0
13.38,29,29,0,0,0,1,1,0,0,28,0,0,0
14.28,29,29,0,0,0,1,1,0,0,28,0,0,0
13.16,29,29,0,0,0,1,1,0,0,28,0,0,0
11.72,29,29,0,0,0,1,1,0,0,28,0,0,0
9.98,29,29,0,0,0,1,1,0,0,28,0,0,0
9.82,29,29,0,0,0,1,1,0,0,28,0,0,0
9.81,29,29,0,0,0,1,1,0,0,28,0,0,0
9.71,29,29,0,0,0,1,1,0,0,28,0,0,0
11.06,29,29,0,0,0,1,1,0,0,28,0,0,0
13.73,29,29,0,0,0,1,1,0,0,28,0,0,0
9.93,29,29,0,0,0,1,1,0,0,28,0,0,0
9.51,29,29,0,0,0,1,1,0,0,28,0,0,0
9.24,29,29,0,0,0,1,1,0,0,28,0,0,0
8.78,29,29,0,0,0,1,1,0,0,28,0,0,0
10.78,29,29,0,0,0,1,1,0,0,28,0,0,0
16.20,29,29,0,0,0,1,1,0,0,28,0,0,0
11.00,29,29,0,0,0,1,1,0,0,28,0,0,0
14.16,29,29,0,0,0,1,1,0,0,28,0,0,0
10.54,29,29,0,0,0,1,1,0,0,28,0,0,0
9.58,29,29,0,0,0,1,1,0,0,28,0,0,0
9.33,29,29,0,0,0,1,1,0,0,28,0,0,0
16.48,29,29,0,0,0,1,1,0,0,28,0,0,0
13.23,29,29,0,0,0,1,1,0,0,28,0,0,0
14.74,29,29,0,0,0,1,1,0,0,28,0,0,0
12.30,29,29,0,0,0,1,1,0,0,28,0,0,0
9.01,29,29,0,0,0,1,1,0,0,28,0,0,0
8.84,29,29,0,0,0,1,1,0,0,28,0,0,0
10.45,29,29,0,0,0,1,1,0,0,28,0,0,0
9.06,29,29,0,0,0,1,1,0,0,28,0,0,0
10.39,29,29,0,0,0,1,1,0,0,28,0,0,0
10.48,29,29,0,0,0,1,1,0,0,28,0,0,0
12.22,29,29,0,0,0,1,1,0,0,28,0,0,0
11.09,29,29,0,0,0,1,1,0,0,28,0,0,0
12.31,29,29,0,0,0,1,1,0,0,28,0,0,0
10.97,29,29,0,0,0,1,1,0,0,28,0,0,0
11.05,29,29,0,0,0,1,1,0,0,28,0,0,0
10.85,29,29,0,0,0,1,1,0,0,28,0,0,0
10.43,29,29,0,0,0,1,1,0,0,28,0,0,0
9.91,29,29,0,0,0,1,1,0,0,28,0,0,0
9.07,29,29,0,0,0,1,1,0,0,28,0,0,0
8.27,29,29,0,0,0,1,1,0,0,28,0,0,0
9.44,29,29,0,0,0,1,1,0,0,28,0,0,0
8.91,29,29,0,0,0,1,1,0,0,28,0,0,0
9.37,29,29,0,0,0,1,1,0,0,28,0,0,0
10.30,29,29,0,0,0,1,1,0,0,28,0,0,0
9.49,29,29,0,0,0,1,1,0,0,28,0,0,0
8.52,29,29,0,0,0,1,1,0,0,28,0,0,0
9.26,29,29,0,0,0,1,1,0,0,28,0,0,0
11.68,29,29,0,0,0,1,1,0,0,28,0,0,0
10.41,29,29,0,0,0,1,1,0,0,28,0,0,0
9.01,29,29,0,0,0,1,1,0,0,28,0,0,0
9.28,29,29,0,0,0,1,1,0,0,28,0,0,0
9.20,29,29,0,0,0,1,1,0,0,28,0,0,0
9.34,29,29,0,0,0,1,1,0,0,28,0,0,0
8.29,29,29,0,0,0,1,1,0,0,28,0,0,0
8.40,29,29,0,0,0,1,1,0,0,28,0,0,0
11.00,29,29,0,0,0,1,1,0,0,28,0,0,0
9.27,29,29,0,0,0,1,1,0,0,28,0,0,0
8.25,29,29,0,0,0,1,1,0,0,28,0,0,0
8.89,29,29,0,0,0,1,1,0,0,28,0,0,0
13.87,29,29,0,0,0,1,1,0,0,28,0,0,0
13.87,29,29,0,0,0,1,1,0,0,28,0,0,0
9.10,29,29,0,0,0,1,1,0,0,28,0,0,0
8.04,29,29,0,0,0,1,1,0,0,28,0,0,0
9.29,29,29,0,0,0,1,1,0,0,28,0,0,0
10.11,29,29,0,0,0,1,1,0,0,28,0,0,0
13.00,29,29,0,0,0,1,1,0,0,28,0,0,0
10.70,29,29,0,0,0,1,1,0,0,28,0,0,0
9.90,29,29,0,0,0,1,1,0,0,28,0,0,0
10.38,29,29,0,0,0,1,1,0,0,28,0,0,0
8.64,29,29,0,0,0,1,1,0,0,28,0,0,0
8.71,29,29,0,0,0,1,1,0,0,28,0,0,0
9.78,29,29,0,0,0,1,1,0,0,28,0,0,0
9.79,29,29,0,0,0,1,1,0,0,28,0,0,0
8.46,29,29,0,0,0,1,1,0,0,28,0,0,0
8.90,29,29,0,0,0,1,1,0,0,28,0,0,0
12.40,29,29,0,0,0,1,1,0,0,28,0,0,0
11.37,29,29,0,0,0,1,1,0,0,28,0,0,0
9.49,29,29,0,0,0,1,1,0,0,28,0,0,0
9.33,29,29,0,0,0,1,1,0,0,28,0,0,0
10.18,29,29,0,0,0,1,1,0,0,28,0,0,0
10.23,29,29,0,0,0,1,1,0,0,28,0,0,0
10.41,29,29,0,0,0,1,1,0,0,28,0,0,0
9.00,29,29,0,0,0,1,1,0,0,28,0,0,0
8.10,29,29,0,0,0,1,1,0,0,28,0,0,0
8.17,29,29,0,0,0,1,1,0,0,28,0,0,0
10.23,29,29,0,0,0,1,1,0,0,28,0,0,0
10.97,29,29,0,0,0,1,1,0,0,28,0,0,0
10.63,29,29,0,0,0,1,1,0,0,28,0,0,0
11.40,29,29,0,0,0,1,1,0,0,28,0,0,0
8.98,29,29,0,0,0,1,1,0,0,28,0,0,0
9.09,29,29,0,0,0,1,1,0,0,28,0,0,0
10.44,29,29,0,0,0,1,1,0,0,28,0,0,0
9.14,29,29,0,0,0,1,1,0,0,28,0,0,0
9.01,29,29,0,0,0,1,1,0,0,28,0,0,0
9.84,29,29,0,0,0,1,1,0,0,28,0,0,0
12.20,29,29,0,0,0,1,1,0,0,28,0,0,0
9.82,29,29,0,0,0,1,1,0,0,28,0,0,0
9.45,29,29,0,0,0,1,1,0,0,28,0,0,0
10.13,29,29,0,0,0,1,1,0,0,28,0,0,0
10.58,29,29,0,0,0,1,1,0,0,28,0,0,0
10.57,29,29,0,0,0,1,1,0,0,28,0,0,0
9.31,29,29,0,0,0,1,1,0,0,28,0,0,0
9.28,29,29,0,0,0,1,1,0,0,28,0,0,0
9.06,29,29,0,0,0,1,1,0,0,28,0,0,0
10.58,29,29,0,0,0,1,1,0,0,28,0,0,0
11.14,29,29,0,0,0,1,1,0,0,28,0,0,0
10.13,29,29,0,0,0,1,1,0,0,28,0,0,0
10.72,29,29,0,0,0,1,1,0,0,28,0,0,0
11.22,29,29,0,0,0,1,1,0,0,28,0,0,0
10.12,29,29,0,0,0,1,1,0,0,28,0,0,0
9.32,29,29,0,0,0,1,1,0,0,28,0,0,0
8.71,29,29,0,0,0,1,1,0,0,28,0,0,0
9.38,29,29,0,0,0,1,1,0,0,28,0,0,0
9.70,29,29,0,0,0,1,1,0,0,28,0,0,0
8.90,29,29,0,0,0,1,1,0,0,28,0,0,0
8.92,29,29,0,0,0,1,1,0,0,28,0,0,0
8.83,29,29,0,0,0,1,1,0,0,28,0,0,0
8.95,29,29,0,0,0,1,1,0,0,28,0,0,0
8.97,29,29,0,0,0,1,1,0,0,28,0,0,0
10.25,29,29,0,0,0,1,1,0,0,28,0,0,0
8.71,29,29,0,0,0,1,1,0,0,28,0,0,0
8.46,29,29,0,0,0,1,1,0,0,28,0,0,0
8.97,29,29,0,0,0,1,1,0,0,28,0,0,0
9.94,29,29,0,0,0,1,1,0,0,28,0,0,0
10.06,29,29,0,0,0,1,1,0,0,28,0,0,0
8.16,29,29,0,0,0,1,1,0,0,28,0,0,0
8.50,29,29,0,0,0,1,1,0,0,28,0,0,0
9.67,29,29,0,0,0,1,1,0,0,28,0,0,0
9.15,29,29,0,0,0,1,1,0,0,28,0,0,0
10.30,29,29,0,0,0,1,1,0,0,28,0,0,0
8.93,29,29,0,0,0,1,1,0,0,28,0,0,0
10.15,29,29,0,0,0,1,1,0,0,28,0,0,0
9.26,29,29,0,0,0,1,1,0,0,28,0,0,0
9.09,29,29,0,0,0,1,1,0,0,28,0,0,0
8.94,29,29,0,0,0,1,1,0,0,28,0,0,0
9.43,29,29,0,0,0,1,1,0,0,28,0,0,0
9.77,29,29,0,0,0,1,1,0,0,28,0,0,0
12.80,29,29,0,0,0,1,1,0,0,28,0,0,0
9.32,29,29,0,0,0,1,1,0,0,28,0,0,0
9.94,29,29,0,0,0,1,1,0,0,28,0,0,0
9.95,29,29,0,0,0,1,1,0,0,28,0,0,0
9.03,29,29,0,0,0,1,1,0,0,28,0,0,0
9.31,29,29,0,0,0,1,1,0,0,28,0,0,0
9.28,29,29,0,0,0,1,1,0,0,28,0,0,0
9.67,29,29,0,0,0,1,1,0,0,28,0,0,0
9.20,29,29,0,0,0,1,1,0,0,28,0,0,0
9.43,29,29,0,0,0,1,1,0,0,28,0,0,0
8.86,29,29,0,0,0,1,1,0,0,28,0,0,0
8.62,29,29,0,0,0,1,1,0,0,28,0,0,0
8.61,29,29,0,0,0,1,1,0,0,28,0,0,0
8.66,29,29,0,0,0,1,1,0,0,28,0,0,0
11.38,29,29,0,0,0,1,1,0,0,28,0,0,0
8.99,29,29,0,0,0,1,1,0,0,28,0,0,0
9.15,29,29,0,0,0,1,1,0,0,28,0,0,0
9.69,29,29,0,0,0,1,1,0,0,28,0,0,0
9.17,29,29,0,0,0,1,1,0,0,28,0,0,0
8.66,29,29,0,0,0,1,1,0,0,28,0,0,0
8.88,29,29,0,0,0,1,1,0,0,28,0,0,0
9.79,29,29,0,0,0,1,1,0,0,28,0,0,0
9.37,29,29,0,0,0,1,1,0,0,28,0,0,0
9.69,29,29,0,0,0,1,1,0,0,28,0,0,0
9.07,29,29,0,0,0,1,1,0,0,28,0,0,0
12.67,29,29,0,0,0,1,1,0,0,28,0,0,0
13.22,29,29,0,0,0,1,1,0,0,28,0,0,0
10.78,29,29,0,0,0,1,1,0,0,28,0,0,0
11.65,29,29,0,0,0,1,1,0,0,28,0,0,0
8.90,29,29,0,0,0,1,1,0,0,28,0,0,0
9.79,29,29,0,0,0,1,1,0,0,28,0,0,0
10.71,29,29,0,0,0,1,1,0,0,28,0,0,0
9.41,29,29,0,0,0,1,1,0,0,28,0,0,0
10.38,29,29,0,0,0,1,1,0,0,28,0,0,0
12.08,29,29,0,0,0,1,1,0,0,28,0,0,0
10.43,29,29,0,0,0,1,1,0,0,28,0,0,0
9.11,29,29,0,0,0,1,1,0,0,28,0,0,0
8.93,29,29,0,0,0,1,1,0,0,28,0,0,0
10.77,29,29,0,0,0,1,1,0,0,28,0,0,0
10.72,29,29,0,0,0,1,1,0,0,28,0,0,0
10.72,29,29,0,0,0,1,1,0,0,28,0,0,0
11.72,29,29,0,0,0,1,1,0,0,28,0,0,0
9.63,29,29,0,0,0,1,1,0,0,28,0,0,0
12.05,29,29,0,0,0,1,1,0,0,28,0,0,0
12.68,29,29,0,0,0,1,1,0,0,28,0,0,0
10.14,29,29,0,0,0,1,1,0,0,28,0,0,0
8.57,29,29,0,0,0,1,1,0,0,28,0,0,0
9.17,29,29,0,0,0,1,1,0,0,28,0,0,0
9.79,29,29,0,0,0,1,1,0,0,28,0,0,0
11.26,29,29,0,0,0,1,1,0,0,28,0,0,0
9.61,29,29,0,0,0,1,1,0,0,28,0,0,0
9.24,29,29,0,0,0,1,1,0,0,28,0,0,0
9.64,29,29,0,0,0,1,1,0,0,28,0,0,0
10.24,29,29,0,0,0,1,1,0,0,28,0,0,0
8.73,29,29,0,0,0,1,1,0,0,28,0,0,0
10.96,29,29,0,0,0,1,1,0,0,28,0,0,0
8.84,29,29,0,0,0,1,1,0,0,28,0,0,0
8.02,29,29,0,0,0,1,1,0,0,28,0,0,0
8.34,29,29,0,0,0,1,1,0,0,28,0,0,0
7.97,29,29,0,0,0,1,1,0,0,28,0,0,0
9.33,29,29,0,0,0,1,1,0,0,28,0,0,0
10.04,29,29,0,0,0,1,1,0,0,28,0,0,0
10.20,29,29,0,0,0,1,1,0,0,28,0,0,0
9.92,29,29,0,0,0,1,1,0,0,28,0,0,0
9.88,29,29,0,0,0,1,1,0,0,28,0,0,0
9.08,29,29,0,0,0,1,1,0,0,28,0,0,0
8.27,29,29,0,0,0,1,1,0,0,28,0,0,0
8.44,29,29,0,0,0,1,1,0,0,28,0,0,0
8.29,29,29,0,0,0,1,1,0,0,28,0,0,0
8.69,29,29,0,0,0,1,1,0,0,28,0,0,0
8.65,29,29,0,0,0,1,1,0,0,28,0,0,0
8.73,29,29,0,0,0,1,1,0,0,28,0,0,0
9.66,29,29,0,0,0,1,1,0,0,28,0,0,0
8.38,29,29,0,0,0,1,1,0,0,28,0,0,0
10.04,29,29,0,0,0,1,1,0,0,28,0,0,0
9.40,29,29,0,0,0,1,1,0,0,28,0,0,0
9.46,29,29,0,0,0,1,1,0,0,28,0,0,0
9.67,29,29,0,0,0,1,1,0,0,28,0,0,0
9.38,29,29,0,0,0,1,1,0,0,28,0,0,0
9.06,29,29,0,0,0,1,1,0,0,28,0,0,0
8.29,29,29,0,0,0,1,1,0,0,28,0,0,0
8.47,29,29,0,0,0,1,1,0,0,28,0,0,0
8.61,29,29,0,0,0,1,1,0,0,28,0,0,0
9.15,29,29,0,0,0,1,1,0,0,28,0,0,0
8.01,29,29,0,0,0,1,1,0,0,28,0,0,0
10.05,29,29,0,0,0,1,1,0,0,28,0,0,0
8.73,29,29,0,0,0,1,1,0,0,28,0,0,0
10.22,29,29,0,0,0,1,1,0,0,28,0,0,0
11.66,29,29,0,0,0,1,1,0,0,28,0,0,0
8.65,29,29,0,0,0,1,1,0,0,28,0,0,0
9.20,29,29,0,0,0,1,1,0,0,28,0,0,0
8.36,29,29,0,0,0,1,1,0,0,28,0,0,0
8.60,29,29,0,0,0,1,1,0,0,28,0,0,0
8.97,29,29,0,0,0,1,1,0,0,28,0,0,0
8.66,29,29,0,0,0,1,1,0,0,28,0,0,0
8.85,29,29,0,0,0,1,1,0,0,28,0,0,0
7.86,29,29,0,0,0,1,1,0,0,28,0,0,0
8.28,29,29,0,0,0,1,1,0,0,28,0,0,0
8.68,29,29,0,0,0,1,1,0,0,28,0,0,0
8.65,29,29,0,0,0,1,1,0,0,28,0,0,0
9.29,29,29,0,0,0,1,1,0,0,28,0,0,0
10.80,29,29,0,0,0,1,1,0,0,28,0,0,0
9.87,29,29,0,0,0,1,1,0,0,28,0,0,0
10.13,29,29,0,0,0,1,1,0,0,28,0,0,0
9.90,29,29,0,0,0,1,1,0,0,28,0,0,0
11.26,29,29,0,0,0,1,1,0,0,28,0,0,0
9.35,29,29,0,0,0,1,1,0,0,28,0,0,0
10.69,29,29,0,0,0,1,1,0,0,28,0,0,0
9.19,29,29,0,0,0,1,1,0,0,28,0,0,0
10.20,29,29,0,0,0,1,1,0,0,28,0,0,0
10.31,29,29,0,0,0,1,1,0,0,28,0,0,0
8.50,29,29,0,0,0,1,1,0,0,28,0,0,0
9.57,29,29,0,0,0,1,1,0,0,28,0,0,0
8.84,29,29,0,0,0,1,1,0,0,28,0,0,0
8.70,29,29,0,0,0,1,1,0,0,28,0,0,0
8.84,29,29,0,0,0,1,1,0,0,28,0,0,0
9.55,29,29,0,0,0,1,1,0,0,28,0,0,0
10.84,29,29,0,0,0,1,1,0,0,28,0,0,0
9.35,29,29,0,0,0,1,1,0,0,28,0,0,0
8.76,29,29,0,0,0,1,1,0,0,28,0,0,0
8.84,29,29,0,0,0,1,1,0,0,28,0,0,0
11.14,29,29,0,0,0,1,1,0,0,28,0,0,0
13.65,29,29,0,0,0,1,1,0,0,28,0,0,0
13.63,29,29,0,0,0,1,1,0,0,28,0,0,0
10.82,29,29,0,0,0,1,1,0,0,28,0,0,0
9.25,29,29,0,0,0,1,1,0,0,28,0,0,0
9.04,29,29,0,0,0,1,1,0,0,28,0,0,0
8.32,29,29,0,0,0,1,1,0,0,28,0,0,0
9.48,29,29,0,0,0,1,1,0,0,28,0,0,0
9.24,29,29,0,0,0,1,1,0,0,28,0,0,0
11.42,29,29,0,0,0,1,1,0,0,28,0,0,0
9.30,29,29,0,0,0,1,1,0,0,28,0,0,0
9.30,29,29,0,0,0,1,1,0,0,28,0,0,0
9.18,29,29,0,0,0,1,1,0,0,28,0,0,0
10.04,29,29,0,0,0,1,1,0,0,28,0,0,0
12.50,29,29,0,0,0,1,1,0,0,28,0,0,0
9.70,29,29,0,0,0,1,1,0,0,28,0,0,0
11.83,29,29,0,0,0,1,1,0,0,28,0,0,0
10.99,29,29,0,0,0,1,1,0,0,28,0,0,0
8.30,29,29,0,0,0,1,1,0,0,28,0,0,0
9.56,29,29,0,0,0,1,1,0,0,28,0,0,0
11.76,29,29,0,0,0,1,1,0,0,28,0,0,0
10.05,29,29,0,0,0,1,1,0,0,28,0,0,0
9.95,29,29,0,0,0,1,1,0,0,28,0,0,0
10.28,29,29,0,0,0,1,1,0,0,28,0,0,0
9.08,29,29,0,0,0,1,1,0,0,28,0,0,0
9.05,29,29,0,0,0,1,1,0,0,28,0,0,0
9.44,29,29,0,0,0,1,1,0,0,28,0,0,0
8.05,29,29,0,0,0,1,1,0,0,28,0,0,0
9.74,29,29,0,0,0,1,1,0,0,28,0,0,0
8.51,29,29,0,0,0,1,1,0,0,28,0,0,0
10.63,29,29,0,0,0,1,1,0,0,28,0,0,0
9.22,29,29,0,0,0,1,1,0,0,28,0,0,0
8.75,29,29,0,0,0,1,1,0,0,28,0,0,0
8.37,29,29,0,0,0,1,1,0,0,28,0,0,0
9.35,29,29,0,0,0,1,1,0,0,28,0,0,0
9.31,29,29,0,0,0,1,1,0,0,28,0,0,0
9.85,29,29,0,0,0,1,1,0,0,28,0,0,0
10.57,29,29,0,0,0,1,1,0,0,28,0,0,0
11.22,29,29,0,0,0,1,1,0,0,28,0,0,0
9.16,29,29,0,0,0,1,1,0,0,28,0,0,0
9.49,29,29,0,0,0,1,1,0,0,28,0,0,0
9.39,29,29,0,0,0,1,1,0,0,28,0,0,0
10.38,29,29,0,0,0,1,1,0,0,28,0,0,0
9.86,29,29,0,0,0,1,1,0,0,28,0,0,0
8.67,29,29,0,0,0,1,1,0,0,28,0,0,0
13.20,29,29,0,0,0,1,1,0,0,28,0,0,0
12.90,29,29,0,0,0,1,1,0,0,28,0,0,0
12.11,29,29,0,0,0,1,1,0,0,28,0,0,0
8.83,29,29,0,0,0,1,1,0,0,28,0,0,0
11.95,29,29,0,0,0,1,1,0,0,28,0,0,0
10.23,29,29,0,0,0,1,1,0,0,28,0,0,0
10.22,29,29,0,0,0,1,1,0,0,28,0,0,0
9.02,29,29,0,0,0,1,1,0,0,28,0,0,0
8.62,29,29,0,0,0,1,1,0,0,28,0,0,0
8.59,29,29,0,0,0,1,1,0,0,28,0,0,0
8.69,29,29,0,0,0,1,1,0,0,28,0,0,0
11.25,29,29,0,0,0,1,1,0,0,28,0,0,0
9.26,29,29,0,0,0,1,1,0,0,28,0,0,0
9.97,29,29,0,0,0,1,1,0,0,28,0,0,0
10.30,29,29,0,0,0,1,1,0,0,28,0,0,0
10.56,29,29,0,0,0,1,1,0,0,28,0,0,0
8.61,29,29,0,0,0,1,1,0,0,28,0,0,0
9.09,29,29,0,0,0,1,1,0,0,28,0,0,0
9.82,29,29,0,0,0,1,1,0,0,28,0,0,0
13.02,29,29,0,0,0,1,1,0,0,28,0,0,0
13.11,29,29,0,0,0,1,1,0,0,28,0,0,0
9.76,29,29,0,0,0,1,1,0,0,28,0,0,0
11.38,29,29,0,0,0,1,1,0,0,28,0,0,0
9.73,29,29,0,0,0,1,1,0,0,28,0,0,0
8.86,29,29,0,0,0,1,1,0,0,28,0,0,0
9.00,29,29,0,0,0,1,1,0,0,28,0,0,0
9.10,29,29,0,0,0,1,1,0,0,28,0,0,0
9.53,29,29,0,0,0,1,1,0,0,28,0,0,0
8.30,29,29,0,0,0,1,1,0,0,28,0,0,0
8.94,29,29,0,0,0,1,1,0,0,28,0,0,0
9.22,29,29,0,0,0,1,1,0,0,28,0,0,0
9.16,29,29,0,0,0,1,1,0,0,28,0,0,0
12.41,29,29,0,0,0,1,1,0,0,28,0,0,0
11.24,29,29,0,0,0,1,1,0,0,28,0,0,0
11.09,29,29,0,0,0,1,1,0,0,28,0,0,0
8.13,29,29,0,0,0,1,1,0,0,28,0,0,0
9.08,29,29,0,0,0,1,1,0,0,28,0,0,0
8.29,29,29,0,0,0,1,1,0,0,28,0,0,0
9.52,29,29,0,0,0,1,1,0,0,28,0,0,0
9.60,29,29,0,0,0,1,1,0,0,28,0,0,0
10.55,29,29,0,0,0,1,1,0,0,28,0,0,0
10.47,29,29,0,0,0,1,1,0,0,28,0,0,0
9.58,29,29,0,0,0,1,1,0,0,28,0,0,0
10.12,29,29,0,0,0,1,1,0,0,28,0,0,0
8.36,29,29,0,0,0,1,1,0,0,28,0,0,0
8.00,29,29,0,0,0,1,1,0,0,28,0,0,0
8.87,29,29,0,0,0,1,1,0,0,28,0,0,0
9.32,29,29,0,0,0,1,1,0,0,28,0,0,0
11.87,29,29,0,0,0,1,1,0,0,28,0,0,0
10.48,29,29,0,0,0,1,1,0,0,28,0,0,0
9.01,29,29,0,0,0,1,1,0,0,28,0,0,0
9.15,29,29,0,0,0,1,1,0,0,28,0,0,0
8.60,29,29,0,0,0,1,1,0,0,28,0,0,0
9.01,29,29,0,0,0,1,1,0,0,28,0,0,0
9.09,29,29,0,0,0,1,1,0,0,28,0,0,0
9.63,29,29,0,0,0,1,1,0,0,28,0,0,0
10.08,29,29,0,0,0,1,1,0,0,28,0,0,0
9.10,29,29,0,0,0,1,1,0,0,28,0,0,0
9.55,29,29,0,0,0,1,1,0,0,28,0,0,0
8.42,29,29,0,0,0,1,1,0,0,28,0,0,0
9.54,29,29,0,0,0,1,1,0,0,28,0,0,0
8.88,29,29,0,0,0,1,1,0,0,28,0,0,0
8.90,29,29,0,0,0,1,1,0,0,28,0,0,0
